region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Thanhhoa,2021-06-22,,estimate,0.3,0.3,0.2,0.1,0.2,0.3,0.3,0.4,0.6
Thanhhoa,2021-06-23,,estimate,0.3,0.4,0.2,0.1,0.2,0.3,0.4,0.4,0.6
Thanhhoa,2021-06-24,,estimate,0.4,0.4,0.2,0.1,0.3,0.3,0.4,0.5,0.7
Thanhhoa,2021-06-25,,estimate,0.4,0.4,0.2,0.2,0.3,0.4,0.5,0.6,0.8
Thanhhoa,2021-06-26,,estimate,0.5,0.5,0.2,0.2,0.4,0.4,0.5,0.6,0.9
Thanhhoa,2021-06-27,,estimate,0.5,0.6,0.2,0.2,0.4,0.5,0.6,0.7,1
Thanhhoa,2021-06-28,,estimate,0.6,0.6,0.2,0.3,0.5,0.6,0.7,0.8,1.1
Thanhhoa,2021-06-29,,estimate,0.7,0.7,0.3,0.4,0.5,0.6,0.8,0.9,1.2
Thanhhoa,2021-06-30,,estimate,0.8,0.8,0.3,0.4,0.6,0.7,0.9,1,1.4
Thanhhoa,2021-07-01,,estimate,0.9,0.9,0.3,0.5,0.7,0.8,1,1.1,1.5
Thanhhoa,2021-07-02,,estimate,1,1.1,0.4,0.6,0.8,0.9,1.1,1.3,1.7
Thanhhoa,2021-07-03,,estimate,1.1,1.2,0.4,0.7,0.9,1,1.2,1.4,2
Thanhhoa,2021-07-04,,estimate,1.3,1.4,0.5,0.8,1,1.2,1.4,1.6,2.2
Thanhhoa,2021-07-05,,estimate,1.4,1.5,0.5,0.9,1.2,1.3,1.5,1.8,2.5
Thanhhoa,2021-07-06,,estimate,1.6,1.7,0.6,1,1.3,1.5,1.7,2,2.8
Thanhhoa,2021-07-07,,estimate,1.8,1.9,0.7,1.1,1.4,1.6,1.9,2.2,3.1
Thanhhoa,2021-07-08,,estimate,1.9,2.1,0.7,1.2,1.6,1.8,2.1,2.4,3.4
Thanhhoa,2021-07-09,,estimate,2.1,2.3,0.8,1.3,1.7,2,2.3,2.6,3.8
Thanhhoa,2021-07-10,,estimate,2.3,2.5,0.9,1.4,1.9,2.2,2.5,2.9,4.1
Thanhhoa,2021-07-11,,estimate,2.5,2.7,0.9,1.6,2.1,2.3,2.7,3.1,4.4
Thanhhoa,2021-07-12,,estimate,2.7,2.9,1,1.7,2.2,2.5,2.9,3.4,4.7
Thanhhoa,2021-07-13,,estimate,2.9,3.1,1,1.8,2.4,2.7,3.2,3.6,5
Thanhhoa,2021-07-14,,estimate,3.1,3.3,1.1,2,2.6,2.9,3.4,3.9,5.3
Thanhhoa,2021-07-15,,estimate,3.3,3.5,1.1,2.1,2.8,3.1,3.6,4.1,5.7
Thanhhoa,2021-07-16,,estimate,3.5,3.8,1.2,2.2,2.9,3.3,3.8,4.4,6
Thanhhoa,2021-07-17,,estimate,3.8,4,1.2,2.4,3.1,3.5,4,4.6,6.3
Thanhhoa,2021-07-18,,estimate,4,4.2,1.3,2.5,3.3,3.7,4.3,4.8,6.5
Thanhhoa,2021-07-19,,estimate,4.2,4.4,1.3,2.6,3.4,3.9,4.5,5.1,6.8
Thanhhoa,2021-07-20,,estimate,4.4,4.6,1.4,2.8,3.6,4.1,4.7,5.3,7.1
Thanhhoa,2021-07-21,,estimate,4.6,4.8,1.4,2.9,3.8,4.2,4.9,5.5,7.3
Thanhhoa,2021-07-22,,estimate,4.7,4.9,1.4,3,4,4.4,5.1,5.7,7.5
Thanhhoa,2021-07-23,,estimate,4.9,5.1,1.5,3.1,4.1,4.6,5.3,5.9,7.7
Thanhhoa,2021-07-24,,estimate,5.1,5.3,1.5,3.3,4.3,4.8,5.5,6.2,7.9
Thanhhoa,2021-07-25,,estimate,5.3,5.5,1.6,3.4,4.4,5,5.7,6.4,8.2
Thanhhoa,2021-07-26,,estimate,5.5,5.7,1.6,3.5,4.6,5.1,5.9,6.6,8.6
Thanhhoa,2021-07-27,,estimate,5.7,5.9,1.7,3.6,4.7,5.3,6.1,6.8,8.9
Thanhhoa,2021-07-28,,estimate,5.9,6.1,1.7,3.7,4.9,5.5,6.3,7,9.2
Thanhhoa,2021-07-29,,estimate,6.1,6.3,1.8,3.8,5,5.6,6.5,7.3,9.6
Thanhhoa,2021-07-30,,estimate,6.3,6.5,1.9,3.9,5.1,5.8,6.7,7.5,9.9
Thanhhoa,2021-07-31,,estimate,6.5,6.7,2,4,5.3,6,6.9,7.7,10.2
Thanhhoa,2021-08-01,,estimate,6.6,6.9,2.1,4,5.5,6.2,7.1,8,10.5
Thanhhoa,2021-08-02,,estimate,6.8,7.1,2.2,4.1,5.6,6.4,7.3,8.3,10.8
Thanhhoa,2021-08-03,,estimate,7,7.3,2.2,4.1,5.7,6.6,7.5,8.5,11.2
Thanhhoa,2021-08-04,,estimate,7.2,7.5,2.3,4.2,5.9,6.7,7.8,8.8,11.6
Thanhhoa,2021-08-05,,estimate,7.4,7.7,2.4,4.4,6.1,6.9,8,9.1,12
Thanhhoa,2021-08-06,,estimate,7.7,8,2.5,4.5,6.2,7.1,8.2,9.4,12.4
Thanhhoa,2021-08-07,,estimate,7.9,8.2,2.6,4.7,6.4,7.3,8.5,9.6,12.8
Thanhhoa,2021-08-08,,estimate,8.2,8.5,2.7,4.8,6.6,7.5,8.8,9.9,13.2
Thanhhoa,2021-08-09,,estimate,8.4,8.7,2.8,4.9,6.9,7.8,9,10.2,13.6
Thanhhoa,2021-08-10,,estimate,8.6,9,2.8,5.2,7.1,8,9.3,10.5,14
Thanhhoa,2021-08-11,,estimate,8.9,9.3,2.9,5.4,7.3,8.3,9.6,10.8,14.4
Thanhhoa,2021-08-12,,estimate,9.2,9.6,3,5.6,7.6,8.5,9.9,11.2,14.9
Thanhhoa,2021-08-13,,estimate,9.5,9.9,3.1,5.9,7.8,8.8,10.2,11.5,15.4
Thanhhoa,2021-08-14,,estimate,9.8,10.2,3.1,6.1,8.1,9,10.5,11.8,15.9
Thanhhoa,2021-08-15,,estimate,10,10.6,3.2,6.4,8.3,9.3,10.8,12.2,16.4
Thanhhoa,2021-08-16,,estimate,10.4,10.9,3.3,6.6,8.6,9.6,11.1,12.6,16.9
Thanhhoa,2021-08-17,,estimate,10.6,11.2,3.4,6.8,8.8,9.9,11.5,12.9,17.5
Thanhhoa,2021-08-18,,estimate,10.9,11.5,3.6,7.1,9.1,10.2,11.8,13.3,18.1
Thanhhoa,2021-08-19,,estimate,11.2,11.8,3.7,7.3,9.3,10.4,12,13.6,18.7
Thanhhoa,2021-08-20,,estimate,11.4,12.1,3.8,7.5,9.5,10.6,12.3,13.9,18.9
Thanhhoa,2021-08-21,,estimate,11.6,12.3,3.9,7.6,9.7,10.8,12.5,14.2,19.2
Thanhhoa,2021-08-22,,estimate,11.7,12.6,4,7.7,9.8,10.9,12.7,14.4,19.8
Thanhhoa,2021-08-23,,estimate,11.9,12.7,4.1,7.8,9.9,11.1,12.8,14.6,20
Thanhhoa,2021-08-24,,estimate,12,12.8,4.2,7.8,10,11.2,12.9,14.7,20.4
Thanhhoa,2021-08-25,,estimate,12,12.8,4.2,7.8,10,11.2,13,14.8,20.5
Thanhhoa,2021-08-26,,estimate,12,12.8,4.2,7.7,10,11.2,13,14.8,20.7
Thanhhoa,2021-08-27,,estimate,11.9,12.7,4.2,7.5,9.9,11.1,12.9,14.8,20.6
Thanhhoa,2021-08-28,,estimate,11.8,12.6,4.2,7.4,9.7,10.9,12.8,14.7,20.5
Thanhhoa,2021-08-29,,estimate,11.7,12.5,4.3,7.1,9.5,10.8,12.6,14.6,20.6
Thanhhoa,2021-08-30,,estimate,11.5,12.3,4.4,6.8,9.2,10.6,12.5,14.5,20.6
Thanhhoa,2021-08-31,,estimate,11.2,12.1,4.6,6.4,8.9,10.3,12.3,14.3,20.7
Thanhhoa,2021-09-01,,estimate,11,11.9,4.9,6,8.5,9.9,12.1,14.2,20.7
Thanhhoa,2021-09-02,,estimate,10.7,11.7,5.2,5.4,8.1,9.7,11.8,14,20.8
Thanhhoa,2021-09-03,,estimate,10.4,11.5,5.5,5,7.7,9.3,11.6,13.9,21.2
Thanhhoa,2021-09-04,,estimate,10.1,11.3,5.9,4.4,7.2,9,11.4,13.8,21.7
Thanhhoa,2021-09-05,,estimate based on partial data,9.8,11.1,6.4,3.9,6.8,8.6,11.2,13.7,22.5
Thanhhoa,2021-09-06,,estimate based on partial data,9.5,11,6.9,3.3,6.4,8.3,11,13.7,23.2
Thanhhoa,2021-09-07,,estimate based on partial data,9.2,10.9,7.5,2.8,5.9,7.9,10.8,13.6,24.3
Thanhhoa,2021-09-08,,estimate based on partial data,9,10.8,8.1,2.3,5.5,7.5,10.5,13.7,25.3
Thanhhoa,2021-09-09,,estimate based on partial data,8.7,10.8,8.9,2,5.1,7.2,10.4,13.8,26.6
Thanhhoa,2021-09-10,,estimate based on partial data,8.4,10.8,9.7,1.6,4.7,6.8,10.2,13.8,27.5
Thanhhoa,2021-09-11,,estimate based on partial data,8.2,10.9,10.8,1.3,4.4,6.5,10,13.8,28.6
Thanhhoa,2021-09-12,,estimate based on partial data,7.8,11.1,12.2,1.1,4,6.1,9.9,13.9,30.7
Thanhhoa,2021-09-13,,estimate based on partial data,7.6,11.3,13.9,0.9,3.6,5.8,9.8,14,32.8
Thanhhoa,2021-09-14,,estimate based on partial data,7.3,11.6,16.2,0.7,3.3,5.5,9.6,14.1,35.3
Thanhhoa,2021-09-15,,estimate based on partial data,7.1,12.1,19.4,0.6,3,5.3,9.4,14.3,38.3
Thanhhoa,2021-09-16,,forecast,7,12.7,23.4,0.5,2.8,5,9.3,14.4,41.3
Thanhhoa,2021-09-17,,forecast,6.7,13.3,28.8,0.4,2.5,4.8,9.1,14.6,43.9
Thanhhoa,2021-09-18,,forecast,6.5,14.2,36.3,0.3,2.3,4.6,9,14.9,46.9
Thanhhoa,2021-09-19,,forecast,6.3,15.2,46.5,0.3,2.1,4.4,8.9,15.1,50.4
Thanhhoa,2021-09-20,,forecast,6.1,16.5,60.6,0.2,2,4.2,8.7,15.4,54.4
Thanhhoa,2021-09-21,,forecast,5.9,18.1,80.1,0.2,1.8,4,8.6,15.6,58.1
Thanhhoa,2021-09-22,,forecast,5.7,20.1,107.2,0.1,1.7,3.8,8.5,15.8,62.7
Thanhhoa,2021-09-23,,forecast,5.5,22.6,144.9,0.1,1.5,3.6,8.4,15.9,66.8
Thanhhoa,2021-09-24,,forecast,5.3,25.8,197.3,0.1,1.4,3.4,8.2,16.2,72
Thanhhoa,2021-09-25,,forecast,5.2,29.9,270.3,0.1,1.3,3.2,8.1,16.2,78.3
Thanhhoa,2021-09-26,,forecast,5,35.2,372.3,0.1,1.1,3.1,8,16.5,83.1
Thanhhoa,2021-09-27,,forecast,4.8,42.1,514.7,0,1,2.9,7.9,16.7,90.1
Thanhhoa,2021-09-28,,forecast,4.7,51.2,714,0,0.9,2.8,7.8,16.9,98
Thanhhoa,2021-09-29,,forecast,4.6,63.2,993.2,0,0.9,2.6,7.6,17.1,105.6
Thuathienhue,2021-06-07,,estimate,0,0,0,0,0,0,0,0.1,0.1
Thuathienhue,2021-06-08,,estimate,0,0,0,0,0,0,0,0.1,0.1
Thuathienhue,2021-06-09,,estimate,0,0,0,0,0,0,0,0.1,0.1
Thuathienhue,2021-06-10,,estimate,0,0,0,0,0,0,0,0.1,0.1
Thuathienhue,2021-06-11,,estimate,0,0,0,0,0,0,0,0.1,0.1
Thuathienhue,2021-06-12,,estimate,0,0,0,0,0,0,0,0.1,0.1
Thuathienhue,2021-06-13,,estimate,0,0,0,0,0,0,0,0.1,0.1
Thuathienhue,2021-06-14,,estimate,0,0,0,0,0,0,0,0.1,0.1
Thuathienhue,2021-06-15,,estimate,0,0,0,0,0,0,0,0.1,0.1
Thuathienhue,2021-06-16,,estimate,0,0,0,0,0,0,0,0.1,0.1
Thuathienhue,2021-06-17,,estimate,0,0,0,0,0,0,0,0.1,0.1
Thuathienhue,2021-06-18,,estimate,0,0,0,0,0,0,0,0.1,0.1
Thuathienhue,2021-06-19,,estimate,0,0,0,0,0,0,0,0.1,0.1
Thuathienhue,2021-06-20,,estimate,0,0,0,0,0,0,0,0.1,0.1
Thuathienhue,2021-06-21,,estimate,0,0,0,0,0,0,0,0.1,0.1
Thuathienhue,2021-06-22,,estimate,0,0,0,0,0,0,0,0.1,0.1
Thuathienhue,2021-06-23,,estimate,0,0,0,0,0,0,0,0.1,0.1
Thuathienhue,2021-06-24,,estimate,0,0,0,0,0,0,0,0.1,0.1
Thuathienhue,2021-06-25,,estimate,0,0.1,0,0,0,0,0.1,0.1,0.1
Thuathienhue,2021-06-26,,estimate,0,0.1,0,0,0,0,0.1,0.1,0.1
Thuathienhue,2021-06-27,,estimate,0,0.1,0,0,0,0,0.1,0.1,0.2
Thuathienhue,2021-06-28,,estimate,0.1,0.1,0.1,0,0,0,0.1,0.1,0.2
Thuathienhue,2021-06-29,,estimate,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.2
Thuathienhue,2021-06-30,,estimate,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.2
Thuathienhue,2021-07-01,,estimate,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.2
Thuathienhue,2021-07-02,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.3
Thuathienhue,2021-07-03,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.2,0.3
Thuathienhue,2021-07-04,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.2,0.3
Thuathienhue,2021-07-05,,estimate,0.1,0.2,0.1,0,0.1,0.1,0.2,0.2,0.4
Thuathienhue,2021-07-06,,estimate,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.3,0.5
Thuathienhue,2021-07-07,,estimate,0.2,0.2,0.2,0.1,0.1,0.2,0.3,0.3,0.5
Thuathienhue,2021-07-08,,estimate,0.3,0.3,0.2,0.1,0.2,0.2,0.3,0.4,0.6
Thuathienhue,2021-07-09,,estimate,0.3,0.4,0.2,0.1,0.2,0.3,0.4,0.5,0.8
Thuathienhue,2021-07-10,,estimate,0.4,0.5,0.2,0.1,0.3,0.4,0.5,0.6,0.9
Thuathienhue,2021-07-11,,estimate,0.5,0.6,0.3,0.2,0.4,0.4,0.6,0.7,1.1
Thuathienhue,2021-07-12,,estimate,0.6,0.7,0.3,0.3,0.4,0.6,0.7,0.9,1.3
Thuathienhue,2021-07-13,,estimate,0.8,0.9,0.4,0.3,0.6,0.7,0.9,1.1,1.6
Thuathienhue,2021-07-14,,estimate,1,1.1,0.5,0.5,0.7,0.9,1.1,1.3,2
Thuathienhue,2021-07-15,,estimate,1.2,1.3,0.6,0.6,0.9,1.1,1.4,1.6,2.5
Thuathienhue,2021-07-16,,estimate,1.5,1.7,0.7,0.8,1.2,1.4,1.7,2,3
Thuathienhue,2021-07-17,,estimate,1.9,2.1,0.9,1,1.5,1.7,2.1,2.5,3.7
Thuathienhue,2021-07-18,,estimate,2.4,2.6,1,1.3,1.9,2.2,2.6,3.1,4.5
Thuathienhue,2021-07-19,,estimate,3,3.2,1.2,1.7,2.4,2.7,3.3,3.8,5.5
Thuathienhue,2021-07-20,,estimate,3.7,4,1.5,2.1,2.9,3.4,4,4.7,6.7
Thuathienhue,2021-07-21,,estimate,4.5,4.8,1.8,2.7,3.6,4.1,4.9,5.6,8.1
Thuathienhue,2021-07-22,,estimate,5.4,5.9,2.1,3.3,4.4,5,5.9,6.8,9.8
Thuathienhue,2021-07-23,,estimate,6.6,7.1,2.5,4,5.3,6,7.1,8.2,11.7
Thuathienhue,2021-07-24,,estimate,7.8,8.4,3,4.8,6.4,7.2,8.4,9.7,14
Thuathienhue,2021-07-25,,estimate,9.2,9.9,3.5,5.7,7.5,8.5,10,11.5,16.4
Thuathienhue,2021-07-26,,estimate,10.7,11.5,4,6.7,8.8,9.9,11.6,13.3,19
Thuathienhue,2021-07-27,,estimate,12.4,13.3,4.6,7.7,10.1,11.5,13.4,15.3,22
Thuathienhue,2021-07-28,,estimate,14.1,15.1,5.2,8.8,11.6,13.2,15.3,17.5,24.8
Thuathienhue,2021-07-29,,estimate,15.9,17,5.8,9.8,13.1,14.8,17.2,19.6,28
Thuathienhue,2021-07-30,,estimate,17.8,19,6.4,10.8,14.6,16.5,19.2,21.8,31.1
Thuathienhue,2021-07-31,,estimate,19.6,20.9,7,12,16.1,18.2,21.1,24.1,34.1
Thuathienhue,2021-08-01,,estimate,21.3,22.7,7.6,13.1,17.5,19.8,23,26.3,36.9
Thuathienhue,2021-08-02,,estimate,23.1,24.5,8.1,14.1,18.9,21.3,24.9,28.3,39.7
Thuathienhue,2021-08-03,,estimate,24.7,26.1,8.7,15,20.1,22.8,26.5,30.4,42.7
Thuathienhue,2021-08-04,,estimate,26.1,27.6,9.2,15.9,21.2,24.2,28.1,32.2,44.8
Thuathienhue,2021-08-05,,estimate,27.3,29,9.6,16.7,22.2,25.4,29.5,33.8,46.7
Thuathienhue,2021-08-06,,estimate,28.4,30.1,10,17.3,23.1,26.2,30.7,35.1,48.3
Thuathienhue,2021-08-07,,estimate,29.2,31,10.3,18,23.8,27.1,31.6,36.2,50.2
Thuathienhue,2021-08-08,,estimate,29.8,31.7,10.5,18.3,24.4,27.6,32.3,36.9,51.2
Thuathienhue,2021-08-09,,estimate,30.2,32.2,10.6,18.6,24.8,28.1,32.8,37.5,52.3
Thuathienhue,2021-08-10,,estimate,30.4,32.4,10.7,18.9,25,28.3,33,37.8,52.6
Thuathienhue,2021-08-11,,estimate,30.4,32.4,10.7,19,24.9,28.2,32.9,37.8,52.9
Thuathienhue,2021-08-12,,estimate,30.3,32.2,10.6,18.8,24.7,28,32.7,37.5,52.4
Thuathienhue,2021-08-13,,estimate,29.9,31.7,10.4,18.7,24.4,27.7,32.2,36.9,51.3
Thuathienhue,2021-08-14,,estimate,29.2,31.1,10.1,18.5,24,27.1,31.5,36.1,49.8
Thuathienhue,2021-08-15,,estimate,28.5,30.2,9.8,18,23.4,26.4,30.5,34.9,48.1
Thuathienhue,2021-08-16,,estimate,27.5,29.2,9.4,17.4,22.6,25.5,29.6,33.9,46.6
Thuathienhue,2021-08-17,,estimate,26.2,28,8.9,16.8,21.8,24.4,28.4,32.4,44.7
Thuathienhue,2021-08-18,,estimate,25,26.6,8.4,16,20.8,23.2,27,30.8,42.5
Thuathienhue,2021-08-19,,estimate,23.7,25.2,7.9,15.2,19.8,22,25.5,29.1,40.1
Thuathienhue,2021-08-20,,estimate,22.2,23.6,7.3,14.2,18.6,20.8,23.9,27.3,37.6
Thuathienhue,2021-08-21,,estimate,20.8,22,6.8,13.2,17.3,19.4,22.3,25.5,35.2
Thuathienhue,2021-08-22,,estimate,19.3,20.4,6.3,12.2,16,18,20.8,23.7,32.3
Thuathienhue,2021-08-23,,estimate,17.8,18.8,5.8,11.2,14.7,16.6,19.1,21.7,29.6
Thuathienhue,2021-08-24,,estimate,16.3,17.2,5.4,10.1,13.4,15.2,17.6,19.9,27.2
Thuathienhue,2021-08-25,,estimate,14.8,15.6,5.1,8.9,12.2,13.8,16,18.1,25
Thuathienhue,2021-08-26,,estimate,13.4,14.1,4.8,7.8,10.9,12.4,14.4,16.5,23
Thuathienhue,2021-08-27,,estimate,12.1,12.7,4.5,6.8,9.7,11.2,13,15,21.1
Thuathienhue,2021-08-28,,estimate,10.8,11.4,4.2,5.8,8.5,10,11.7,13.6,19.1
Thuathienhue,2021-08-29,,estimate,9.7,10.2,4,4.9,7.5,8.8,10.5,12.3,17.7
Thuathienhue,2021-08-30,,estimate,8.6,9.2,3.9,4,6.5,7.8,9.5,11.2,16.4
Thuathienhue,2021-08-31,,estimate,7.7,8.2,3.7,3.3,5.6,6.8,8.5,10.1,15.2
Thuathienhue,2021-09-01,,estimate,6.8,7.3,3.6,2.6,4.8,6,7.6,9.1,14.2
Thuathienhue,2021-09-02,,estimate,5.9,6.6,3.5,2.1,4.1,5.2,6.8,8.3,13.2
Thuathienhue,2021-09-03,,estimate,5.2,5.9,3.4,1.6,3.5,4.5,6,7.6,12.5
Thuathienhue,2021-09-04,,estimate,4.6,5.3,3.4,1.3,3,3.9,5.4,6.9,11.8
Thuathienhue,2021-09-05,,estimate based on partial data,4.1,4.8,3.3,0.9,2.5,3.4,4.8,6.3,11.2
Thuathienhue,2021-09-06,,estimate based on partial data,3.6,4.4,3.3,0.7,2,2.9,4.3,5.7,10.8
Thuathienhue,2021-09-07,,estimate based on partial data,3.1,4,3.4,0.5,1.7,2.5,3.8,5.3,10.5
Thuathienhue,2021-09-08,,estimate based on partial data,2.7,3.7,3.4,0.4,1.4,2.2,3.4,4.9,10.2
Thuathienhue,2021-09-09,,estimate based on partial data,2.4,3.4,3.6,0.3,1.1,1.9,3.1,4.5,10.2
Thuathienhue,2021-09-10,,estimate based on partial data,2.1,3.3,3.9,0.2,0.9,1.6,2.8,4.2,10
Thuathienhue,2021-09-11,,estimate based on partial data,1.8,3.1,4.4,0.1,0.8,1.3,2.5,3.8,10.2
Thuathienhue,2021-09-12,,estimate based on partial data,1.5,3.1,5.6,0.1,0.6,1.1,2.2,3.6,10.3
Thuathienhue,2021-09-13,,estimate based on partial data,1.4,3.1,8.2,0.1,0.5,1,2,3.3,10.7
Thuathienhue,2021-09-14,,estimate based on partial data,1.2,3.3,15.1,0,0.4,0.8,1.7,3.1,11.3
Thuathienhue,2021-09-15,,estimate based on partial data,1,3.8,33.9,0,0.3,0.7,1.6,2.9,12.1
Thuathienhue,2021-09-16,,forecast,0.9,4.8,77.5,0,0.3,0.6,1.4,2.7,12.7
Thuathienhue,2021-09-17,,forecast,0.8,7,182.5,0,0.2,0.5,1.2,2.5,13.5
Thuathienhue,2021-09-18,,forecast,0.7,11.9,435.5,0,0.2,0.4,1.1,2.3,14.1
Thuathienhue,2021-09-19,,forecast,0.6,22.8,1045.4,0,0.1,0.4,1,2.2,15.1
Thuathienhue,2021-09-20,,forecast,0.5,48.2,2517.2,0,0.1,0.3,0.9,2,15.9
Thuathienhue,2021-09-21,,forecast,0.4,107.8,6070.8,0,0.1,0.3,0.8,1.9,17.2
Thuathienhue,2021-09-22,,forecast,0.4,249,14652.1,0,0.1,0.2,0.7,1.8,17.9
Thuathienhue,2021-09-23,,forecast,0.3,585.9,35377.8,0,0.1,0.2,0.6,1.6,19
Thuathienhue,2021-09-24,,forecast,0.3,1392.9,85438.1,0,0,0.2,0.6,1.5,19.7
Thuathienhue,2021-09-25,,forecast,0.3,3330.7,206357.2,0,0,0.1,0.5,1.4,20.9
Thuathienhue,2021-09-26,,forecast,0.2,7992.9,498438.6,0,0,0.1,0.4,1.3,22.8
Thuathienhue,2021-09-27,,forecast,0.2,19223.2,1203971.5,0,0,0.1,0.4,1.2,24.3
Thuathienhue,2021-09-28,,forecast,0.2,46298,2908220,0,0,0.1,0.4,1.1,26.2
Thuathienhue,2021-09-29,,forecast,0.2,111608.9,7024924,0,0,0.1,0.3,1.1,28
Tiengiang,2021-06-05,,estimate,2.1,2.3,0.9,1.1,1.7,1.9,2.3,2.7,4
Tiengiang,2021-06-06,,estimate,2.2,2.4,0.9,1.2,1.8,2,2.5,2.8,4.2
Tiengiang,2021-06-07,,estimate,2.3,2.5,1,1.3,1.8,2.1,2.6,2.9,4.3
Tiengiang,2021-06-08,,estimate,2.4,2.6,1,1.3,1.9,2.2,2.6,3.1,4.4
Tiengiang,2021-06-09,,estimate,2.5,2.7,1,1.4,2,2.3,2.7,3.2,4.6
Tiengiang,2021-06-10,,estimate,2.6,2.8,1,1.5,2.1,2.4,2.8,3.3,4.8
Tiengiang,2021-06-11,,estimate,2.8,3,1.1,1.5,2.2,2.5,3,3.5,5.1
Tiengiang,2021-06-12,,estimate,3,3.1,1.2,1.6,2.3,2.7,3.2,3.7,5.3
Tiengiang,2021-06-13,,estimate,3.1,3.3,1.2,1.7,2.5,2.9,3.4,4,5.7
Tiengiang,2021-06-14,,estimate,3.4,3.6,1.3,1.9,2.7,3.1,3.6,4.2,6.1
Tiengiang,2021-06-15,,estimate,3.6,3.9,1.4,2,2.9,3.3,3.9,4.6,6.5
Tiengiang,2021-06-16,,estimate,4,4.2,1.5,2.2,3.2,3.6,4.3,5,7.1
Tiengiang,2021-06-17,,estimate,4.3,4.6,1.7,2.4,3.5,4,4.7,5.4,7.7
Tiengiang,2021-06-18,,estimate,4.8,5,1.8,2.6,3.8,4.4,5.2,6,8.4
Tiengiang,2021-06-19,,estimate,5.3,5.6,2,2.9,4.2,4.8,5.7,6.6,9.2
Tiengiang,2021-06-20,,estimate,5.9,6.2,2.2,3.3,4.7,5.4,6.4,7.3,10.1
Tiengiang,2021-06-21,,estimate,6.6,6.9,2.4,3.7,5.3,6,7.1,8.1,11.3
Tiengiang,2021-06-22,,estimate,7.3,7.8,2.7,4.2,6,6.8,8,9.1,12.7
Tiengiang,2021-06-23,,estimate,8.3,8.8,3,4.8,6.7,7.7,9.1,10.3,14.4
Tiengiang,2021-06-24,,estimate,9.5,9.9,3.4,5.4,7.6,8.7,10.3,11.7,16.2
Tiengiang,2021-06-25,,estimate,10.7,11.3,3.9,6.2,8.6,9.9,11.6,13.3,18.5
Tiengiang,2021-06-26,,estimate,12.3,12.9,4.4,7,9.8,11.3,13.3,15.1,21.1
Tiengiang,2021-06-27,,estimate,14,14.7,5.1,7.9,11.1,12.9,15.1,17.4,24.2
Tiengiang,2021-06-28,,estimate,16,16.8,5.9,9.1,12.7,14.6,17.3,20,27.5
Tiengiang,2021-06-29,,estimate,18.2,19.3,6.9,10.4,14.3,16.6,19.8,22.9,31.5
Tiengiang,2021-06-30,,estimate,20.7,22,8,11.9,16.4,18.9,22.6,26.3,36.4
Tiengiang,2021-07-01,,estimate,23.5,25.2,9.4,13.6,18.6,21.5,25.8,30,41.8
Tiengiang,2021-07-02,,estimate,26.7,28.8,10.9,15.5,21,24.4,29.4,34.5,48
Tiengiang,2021-07-03,,estimate,30.3,32.8,12.7,17.6,23.9,27.7,33.2,39.2,55.4
Tiengiang,2021-07-04,,estimate,34.4,37.3,14.6,19.8,27.2,31.4,37.6,44.6,63.9
Tiengiang,2021-07-05,,estimate,38.8,42.3,16.7,22.4,30.6,35.5,42.5,50.2,73.5
Tiengiang,2021-07-06,,estimate,43.8,47.7,18.9,25.4,34.4,40,47.8,56.4,83.7
Tiengiang,2021-07-07,,estimate,49.1,53.6,21.1,28.7,38.7,44.9,53.6,63.4,94.2
Tiengiang,2021-07-08,,estimate,54.8,59.8,23.4,32.2,43.4,50.2,59.9,70.6,105.4
Tiengiang,2021-07-09,,estimate,61.1,66.5,25.7,36.1,48.4,56,66.8,78,116.4
Tiengiang,2021-07-10,,estimate,67.8,73.5,27.9,40.2,53.8,62.1,74.2,85.9,126.6
Tiengiang,2021-07-11,,estimate,74.5,80.7,30.1,44.8,59.9,68.7,81.8,94,137.1
Tiengiang,2021-07-12,,estimate,81.8,88.2,32.1,49.4,66,75.4,89.5,102.6,147.7
Tiengiang,2021-07-13,,estimate,89.5,95.8,34.1,54.4,72.4,82.4,97.5,111.6,158.1
Tiengiang,2021-07-14,,estimate,97.4,103.6,36,59.7,78.9,89.8,105.2,120.1,169.6
Tiengiang,2021-07-15,,estimate,105.2,111.4,38,65.1,85.7,96.9,112.6,128.9,181.8
Tiengiang,2021-07-16,,estimate,112.2,119.3,40.2,70.5,92.4,104,120.9,137.3,193.7
Tiengiang,2021-07-17,,estimate,119.3,127.2,42.5,75.2,99,110.5,128.8,146.4,205.6
Tiengiang,2021-07-18,,estimate,126.5,135.1,45.3,80.2,104.9,117.4,136.6,155.1,220.6
Tiengiang,2021-07-19,,estimate,133.7,143.1,48.4,84.8,110.4,123.9,144.8,164.9,234.4
